event_id,user_id,track_id,artist_id,timestamp_utc,genre,session_context,play_source,track_duration_sec,completion_rate,saved,skipped,playlist_add,repeated_within_7d,explicit_intent,low_intent_context
9980,2022,7691,1142,2025-02-12 05:46:29+00:00,ambient,intentional,library,174,0.5495,1,1,0,1,1,0
9981,9579,1003,989,2025-04-19 10:42:55+00:00,classical,intentional,playlist,270,0.6349,0,0,1,0,1,0
9982,1398,4609,1327,2025-06-26 01:29:30+00:00,ambient,intentional,playlist,125,0.93,0,0,0,1,1,0
9983,5970,6736,528,2025-02-18 18:20:33+00:00,hip-hop,autoplay,recommendation,203,0.9518,0,0,0,0,0,1
9984,2472,4129,1275,2025-04-13 17:52:04+00:00,classical,sleep,autoplay,278,0.9403,0,0,0,0,0,1
9985,9087,1983,1405,2025-02-23 06:52:11+00:00,alt-pop,sleep,search,284,0.6318,0,0,0,0,1,1
9986,12860,5363,1877,2025-04-29 17:54:29+00:00,indie,autoplay,library,226,0.8425,0,0,0,0,1,1
9987,13002,987,1162,2025-03-13 00:39:08+00:00,electronic,shared_account,search,177,0.9084,0,0,0,0,1,1
9988,18649,7154,617,2025-02-08 16:17:36+00:00,indie,shared_account,library,224,0.974,1,0,0,0,1,1
9989,2435,2161,1124,2025-03-15 09:29:20+00:00,indie,intentional,radio,158,0.6706,1,1,0,0,1,0
9990,8009,368,917,2025-04-07 08:18:38+00:00,indie,intentional,search,316,0.6985,0,0,0,0,1,0
9991,10473,3475,263,2025-05-29 15:05:27+00:00,classical,intentional,search,300,0.4885,0,1,0,0,1,0
9992,1724,1819,760,2025-04-24 18:13:06+00:00,ambient,intentional,search,271,0.7258,0,0,0,0,1,0
9993,2215,3116,1787,2025-06-13 15:06:02+00:00,jazz,focus,autoplay,191,0.8186,0,0,0,0,0,1
9994,6207,2249,190,2025-01-12 13:46:57+00:00,jazz,intentional,search,150,0.7761,1,0,0,0,1,0
9995,17192,5901,1925,2025-04-15 13:09:36+00:00,indie,focus,recommendation,131,0.923,0,1,0,1,0,1
9996,11725,180,830,2025-06-17 22:28:14+00:00,dance,focus,playlist,200,0.9423,0,0,0,1,0,1
9997,11248,2763,961,2025-02-22 01:14:37+00:00,electronic,intentional,playlist,294,0.7622,0,0,0,0,1,0
9998,11021,1344,597,2025-01-30 23:50:15+00:00,ambient,intentional,playlist,197,0.7695,0,0,0,0,1,0
9999,16218,3912,1053,2025-04-07 06:28:00+00:00,electronic,focus,playlist,287,0.7535,1,1,0,0,0,1
10000,10898,864,1795,2025-01-24 13:42:34+00:00,jazz,focus,playlist,157,0.8617,0,1,0,0,0,1
10001,14421,7365,1797,2025-05-09 00:34:20+00:00,ambient,party,playlist,288,0.4275,0,0,0,0,0,0
10002,6190,4589,1687,2025-02-13 03:51:55+00:00,electronic,workout,playlist,136,0.5987,0,0,0,0,0,0
10003,16306,1937,915,2025-06-19 07:07:26+00:00,ambient,intentional,playlist,191,0.8325,0,0,0,0,1,0
10004,648,5406,1121,2025-03-20 20:52:35+00:00,indie,intentional,search,151,0.816,0,0,0,0,1,0
10005,6837,7319,289,2025-03-08 18:12:54+00:00,electronic,intentional,autoplay,246,0.9887,0,0,0,0,1,0
10006,5004,1216,937,2025-01-13 04:13:07+00:00,jazz,intentional,radio,159,0.5634,1,0,1,0,1,0
10007,2790,7727,80,2025-06-09 14:02:02+00:00,jazz,focus,autoplay,122,0.8374,0,0,0,0,0,1
10008,10740,7627,1081,2025-05-12 15:21:19+00:00,dance,autoplay,recommendation,187,0.986,0,0,0,0,0,1
10009,17833,6302,1001,2025-04-24 12:46:53+00:00,indie,intentional,playlist,120,0.7913,0,0,0,0,1,0
10010,3249,7346,1765,2025-06-05 09:31:28+00:00,hip-hop,intentional,recommendation,199,0.8928,0,0,0,0,1,0
10011,17693,6185,920,2025-06-07 01:17:18+00:00,jazz,party,playlist,174,0.795,0,0,0,0,0,0
10012,17143,7357,1813,2025-05-19 23:13:28+00:00,classical,focus,playlist,315,0.6155,0,0,0,1,0,1
10013,17666,494,310,2025-06-03 13:40:41+00:00,dance,intentional,autoplay,230,0.8969,0,0,0,0,1,0
10014,123,235,1964,2025-03-07 16:15:37+00:00,dance,intentional,library,212,0.716,0,1,0,0,1,0
10015,19786,3983,1685,2025-02-21 05:28:11+00:00,alt-pop,autoplay,library,246,0.7333,0,0,0,0,1,1
10016,8551,7418,86,2025-06-20 01:53:51+00:00,ambient,intentional,playlist,148,0.9837,0,0,0,0,1,0
10017,11924,2686,1117,2025-04-12 05:34:54+00:00,classical,workout,search,148,0.9349,0,0,1,0,1,0
10018,6098,2910,1518,2025-06-15 19:35:32+00:00,alt-pop,shared_account,library,152,0.3621,0,0,1,0,1,1
10019,10250,3223,1041,2025-01-26 02:57:34+00:00,alt-pop,intentional,autoplay,302,0.5284,0,0,1,0,1,0
10020,11003,4523,605,2025-03-20 04:28:57+00:00,ambient,party,playlist,276,0.9295,0,0,0,0,0,0
10021,15947,1082,321,2025-04-28 17:10:30+00:00,alt-pop,intentional,search,321,0.7786,0,0,0,0,1,0
10022,6829,1617,1405,2025-04-27 17:16:07+00:00,classical,intentional,search,290,0.9094,0,0,0,0,1,0
10023,2203,810,603,2025-02-08 05:46:09+00:00,electronic,intentional,recommendation,145,0.9886,1,0,0,1,1,0
10024,11731,1346,1646,2025-06-25 15:59:23+00:00,dance,autoplay,recommendation,154,0.5942,1,0,0,0,0,1
10025,15661,1653,12,2025-02-12 04:57:51+00:00,alt-pop,intentional,autoplay,293,0.5613,0,0,1,0,1,0
10026,314,1968,1384,2025-03-17 16:28:12+00:00,indie,intentional,library,234,0.8533,0,0,0,0,1,0
10027,16245,6939,1924,2025-02-19 16:39:23+00:00,classical,autoplay,playlist,248,0.6655,0,1,0,0,0,1
10028,16071,1257,247,2025-02-25 08:41:25+00:00,electronic,intentional,playlist,169,0.3136,1,0,0,0,1,0
10029,11544,3702,109,2025-06-27 18:22:18+00:00,classical,shared_account,autoplay,225,0.8062,0,1,0,0,0,1
10030,18964,6690,770,2025-01-04 21:31:35+00:00,jazz,workout,radio,309,0.1993,0,0,0,0,0,0
10031,7759,1936,296,2025-04-03 10:04:44+00:00,classical,sleep,autoplay,222,0.7357,0,0,0,0,0,1
10032,2669,5794,955,2025-03-17 22:57:06+00:00,hip-hop,party,playlist,264,0.3258,0,1,0,0,0,0
10033,13125,1254,1622,2025-03-04 05:34:51+00:00,hip-hop,party,recommendation,277,0.8396,0,0,0,0,0,0
10034,12198,5307,1575,2025-02-09 20:53:03+00:00,dance,intentional,playlist,314,0.9752,0,0,0,0,1,0
10035,18301,424,1282,2025-03-31 11:51:23+00:00,jazz,autoplay,playlist,163,0.8528,0,0,0,0,0,1
10036,4487,3149,628,2025-03-18 00:55:09+00:00,alt-pop,autoplay,playlist,311,0.9944,0,1,0,0,0,1
10037,3160,5339,1594,2025-05-12 00:10:30+00:00,jazz,autoplay,radio,247,0.9297,0,0,0,0,0,1
10038,13583,2847,1796,2025-01-15 08:12:27+00:00,ambient,sleep,recommendation,294,0.9684,0,0,0,0,0,1
10039,6223,6618,1391,2025-04-01 05:26:11+00:00,jazz,sleep,playlist,174,0.9771,0,0,0,0,0,1
10040,3699,3361,1850,2025-03-19 19:45:46+00:00,electronic,sleep,recommendation,144,0.8932,0,0,0,0,0,1
10041,13429,3255,1831,2025-03-09 15:34:37+00:00,classical,intentional,playlist,137,0.7697,0,0,0,0,1,0
10042,3707,1324,405,2025-01-09 03:01:14+00:00,classical,focus,playlist,200,0.8653,0,1,0,0,0,1
10043,16665,3711,774,2025-03-04 05:14:52+00:00,electronic,sleep,library,236,0.8484,0,1,0,1,1,1
10044,6223,3684,1026,2025-06-09 13:21:22+00:00,dance,workout,search,180,0.8097,0,0,0,0,1,0
10045,13042,4902,1893,2025-03-23 18:38:42+00:00,hip-hop,intentional,recommendation,176,0.4602,0,0,0,1,1,0
10046,11546,1933,529,2025-02-22 00:35:50+00:00,indie,focus,search,291,0.8527,1,0,0,0,1,1
10047,11817,2873,714,2025-01-27 20:43:08+00:00,indie,workout,playlist,275,0.5867,0,1,0,0,0,0
10048,6084,6108,281,2025-03-26 18:04:51+00:00,electronic,focus,library,253,0.6359,0,0,0,0,1,1
10049,1715,4013,1868,2025-02-17 04:05:56+00:00,alt-pop,autoplay,autoplay,256,0.6765,0,0,0,0,0,1
10050,12790,4360,505,2025-01-29 18:35:26+00:00,dance,workout,recommendation,297,0.6639,0,0,0,0,0,0
10051,8675,3525,102,2025-03-29 05:18:13+00:00,jazz,intentional,autoplay,167,0.846,0,1,0,0,1,0
10052,19540,4155,1575,2025-05-09 12:09:42+00:00,jazz,intentional,playlist,317,0.6766,0,0,0,0,1,0
10053,17804,1616,891,2025-02-09 06:36:13+00:00,dance,workout,playlist,300,0.6054,0,1,0,0,0,0
10054,1489,5448,1517,2025-03-03 10:48:39+00:00,hip-hop,focus,library,192,0.9611,1,0,0,0,1,1
10055,7233,4251,1664,2025-05-20 04:35:07+00:00,dance,shared_account,recommendation,192,0.8959,0,0,0,0,0,1
10056,8313,7919,1226,2025-01-04 03:59:26+00:00,dance,intentional,search,158,0.6666,1,0,0,0,1,0
10057,7621,3560,1982,2025-01-18 19:30:47+00:00,ambient,intentional,recommendation,268,0.4963,0,0,0,0,1,0
10058,14467,800,1340,2025-02-23 19:59:31+00:00,indie,focus,autoplay,183,0.8916,0,1,0,0,0,1
10059,7152,6777,1832,2025-05-19 14:10:46+00:00,alt-pop,party,autoplay,176,0.8893,0,0,0,0,0,0
10060,3058,117,366,2025-01-13 08:24:52+00:00,classical,autoplay,autoplay,261,0.8515,0,0,0,0,0,1
10061,7255,2307,1402,2025-05-14 18:06:30+00:00,alt-pop,autoplay,playlist,161,0.8983,0,0,0,0,0,1
10062,15742,898,1609,2025-04-10 23:16:01+00:00,jazz,focus,library,143,0.7984,0,0,0,0,1,1
10063,8096,5629,78,2025-06-12 06:03:34+00:00,jazz,shared_account,playlist,300,0.9774,0,0,0,0,0,1
10064,5710,6732,460,2025-06-25 12:05:01+00:00,indie,intentional,library,128,0.5804,0,0,0,0,1,0
10065,15468,2361,871,2025-03-21 22:19:20+00:00,classical,sleep,autoplay,312,0.8384,0,0,1,0,0,1
10066,1320,2379,1684,2025-05-06 18:58:19+00:00,dance,autoplay,playlist,263,0.6175,0,0,0,1,0,1
10067,9102,4119,1067,2025-02-14 16:01:04+00:00,jazz,focus,recommendation,193,0.7401,0,0,0,0,0,1
10068,2063,7581,1771,2025-03-25 21:31:23+00:00,indie,autoplay,recommendation,238,0.9144,0,0,0,0,0,1
10069,12142,5368,1428,2025-05-01 20:47:28+00:00,dance,intentional,library,186,0.7647,0,0,1,0,1,0
10070,18000,4232,1417,2025-01-26 02:25:14+00:00,alt-pop,intentional,library,205,0.7204,0,0,0,0,1,0
10071,8849,7082,1559,2025-06-10 00:59:06+00:00,ambient,sleep,playlist,267,0.6682,0,1,0,0,0,1
10072,19633,4157,55,2025-02-24 10:23:40+00:00,electronic,autoplay,search,310,0.9177,0,0,0,0,1,1
10073,17477,2399,1584,2025-01-01 19:44:33+00:00,electronic,intentional,autoplay,167,0.4946,0,0,0,0,1,0
10074,14556,7354,476,2025-03-23 16:57:14+00:00,classical,shared_account,autoplay,232,0.9803,0,0,0,0,0,1
10075,3575,5089,761,2025-03-12 22:32:41+00:00,jazz,intentional,autoplay,301,0.7711,0,0,0,0,1,0
10076,657,890,1409,2025-04-05 11:47:59+00:00,alt-pop,party,playlist,122,0.5262,0,1,0,0,0,0
10077,2459,1459,1124,2025-01-03 21:40:55+00:00,electronic,sleep,recommendation,121,0.9407,0,0,0,0,0,1
10078,6964,7282,1288,2025-03-07 20:38:46+00:00,jazz,intentional,radio,249,0.7573,0,0,1,0,1,0
10079,8155,1757,1888,2025-01-23 10:30:12+00:00,hip-hop,workout,recommendation,149,0.7497,0,1,0,0,0,0
10080,4202,198,1236,2025-02-08 14:29:42+00:00,electronic,workout,autoplay,328,0.8852,0,1,0,0,0,0
10081,19486,3370,762,2025-04-27 18:06:08+00:00,indie,sleep,autoplay,145,0.9928,0,0,0,0,0,1
10082,14859,2018,1985,2025-05-26 01:59:40+00:00,hip-hop,intentional,search,275,0.4122,0,0,1,1,1,0
10083,13996,5153,879,2025-05-04 02:41:23+00:00,hip-hop,intentional,autoplay,186,0.2432,1,1,1,0,1,0
10084,13023,6850,1823,2025-03-21 20:55:58+00:00,jazz,autoplay,playlist,314,0.8338,0,1,0,0,0,1
10085,12326,1300,439,2025-05-12 04:36:46+00:00,dance,workout,playlist,301,0.4648,0,0,0,0,0,0
10086,17638,2812,397,2025-02-10 07:24:04+00:00,jazz,shared_account,playlist,287,0.945,0,0,0,0,0,1
10087,7807,7892,909,2025-06-10 03:08:47+00:00,alt-pop,workout,playlist,254,0.7177,1,1,0,0,0,0
10088,2810,1295,879,2025-05-20 16:19:28+00:00,indie,shared_account,search,165,0.7491,0,0,0,1,1,1
10089,5904,7427,1756,2025-01-04 20:54:21+00:00,indie,intentional,library,142,0.7034,1,0,0,0,1,0
10090,4577,731,1578,2025-05-17 05:51:40+00:00,classical,focus,autoplay,175,0.6427,0,0,0,0,0,1
10091,19132,2274,1813,2025-05-07 07:43:33+00:00,dance,workout,autoplay,136,0.9294,0,1,0,0,0,0
10092,11341,2548,1287,2025-01-16 08:13:04+00:00,indie,intentional,recommendation,284,0.6202,0,1,0,0,1,0
10093,8539,3466,956,2025-02-15 17:45:25+00:00,electronic,intentional,autoplay,180,0.5426,1,0,0,0,1,0
10094,516,2648,243,2025-06-11 18:04:28+00:00,dance,workout,playlist,212,0.7447,0,0,0,0,0,0
10095,14222,1336,468,2025-05-18 19:26:56+00:00,classical,shared_account,autoplay,250,0.598,0,0,0,0,0,1
10096,12933,4292,565,2025-05-13 20:12:31+00:00,indie,workout,radio,267,0.8445,0,1,0,0,0,0
10097,16209,1109,1214,2025-05-23 05:58:55+00:00,dance,intentional,library,244,0.8007,1,0,0,0,1,0
10098,2622,5535,1514,2025-04-06 14:44:05+00:00,electronic,autoplay,recommendation,274,0.7114,0,1,0,0,0,1
10099,13151,6166,323,2025-02-14 01:47:15+00:00,ambient,intentional,recommendation,143,0.9712,0,0,0,0,1,0
10100,7239,6749,1913,2025-04-24 09:40:09+00:00,alt-pop,intentional,search,178,0.4477,0,0,0,0,1,0
10101,4653,835,1138,2025-05-19 00:33:14+00:00,alt-pop,autoplay,autoplay,279,0.5724,0,1,0,0,0,1
10102,4480,1628,1388,2025-04-07 13:27:42+00:00,jazz,party,search,270,0.716,0,0,0,0,1,0
10103,5760,1851,1493,2025-01-09 03:05:22+00:00,alt-pop,autoplay,recommendation,252,0.6462,0,0,0,0,0,1
10104,14661,3885,403,2025-06-01 06:58:55+00:00,jazz,shared_account,radio,317,0.8099,0,0,0,0,0,1
10105,460,1274,1727,2025-06-20 14:58:39+00:00,alt-pop,workout,library,326,0.6176,0,0,0,0,1,0
10106,18948,1229,683,2025-02-05 06:10:30+00:00,ambient,intentional,autoplay,137,0.1802,0,0,0,0,1,0
10107,19388,1094,107,2025-05-25 05:20:42+00:00,electronic,intentional,playlist,236,0.392,0,0,0,0,1,0
10108,19358,3114,1517,2025-06-24 13:48:29+00:00,ambient,autoplay,search,309,0.5996,0,0,0,0,1,1
10109,16694,6636,130,2025-04-03 18:56:16+00:00,ambient,shared_account,autoplay,188,0.9747,1,0,0,0,0,1
10110,6476,6872,1401,2025-02-02 04:13:10+00:00,dance,focus,autoplay,132,0.8067,0,0,0,0,0,1
10111,8081,4264,588,2025-05-03 16:19:30+00:00,indie,focus,playlist,145,0.4141,0,1,0,0,0,1
10112,2535,841,1349,2025-05-17 07:37:21+00:00,indie,intentional,autoplay,271,0.798,1,0,0,0,1,0
10113,17849,4165,1025,2025-05-17 17:36:31+00:00,jazz,intentional,search,313,0.7289,0,0,0,0,1,0
10114,15409,3042,154,2025-02-02 14:45:25+00:00,dance,shared_account,playlist,268,0.8067,0,0,0,0,0,1
10115,3074,7635,1980,2025-04-06 16:18:08+00:00,electronic,intentional,autoplay,127,0.8576,0,0,0,0,1,0
10116,19804,2376,892,2025-02-20 07:38:23+00:00,indie,focus,library,206,0.7068,0,0,0,0,1,1
10117,841,1811,1425,2025-01-09 20:21:16+00:00,indie,autoplay,playlist,193,0.7254,0,0,0,0,0,1
10118,15349,776,1393,2025-02-11 01:47:29+00:00,electronic,sleep,recommendation,311,0.641,0,0,0,0,0,1
10119,2706,4879,1080,2025-05-14 02:51:52+00:00,ambient,focus,autoplay,231,0.9349,0,0,0,0,0,1
10120,14996,4359,1924,2025-01-20 07:14:49+00:00,dance,intentional,radio,169,0.6329,1,0,0,0,1,0
10121,17669,119,1827,2025-06-24 17:02:36+00:00,classical,intentional,radio,239,0.6732,0,0,0,1,1,0
10122,19007,1477,801,2025-01-20 02:19:51+00:00,classical,intentional,recommendation,277,0.8492,0,0,0,0,1,0
10123,3210,7414,1244,2025-01-01 18:37:09+00:00,electronic,intentional,recommendation,242,0.7795,0,0,0,0,1,0
10124,3290,6551,13,2025-04-05 20:35:12+00:00,classical,intentional,search,207,0.8657,1,0,0,0,1,0
10125,1363,2468,609,2025-03-11 15:39:19+00:00,ambient,intentional,playlist,270,0.7658,0,0,0,1,1,0
10126,16443,5864,1628,2025-03-01 02:12:10+00:00,alt-pop,intentional,library,183,0.7375,0,0,0,0,1,0
10127,3711,3145,1652,2025-02-24 01:23:14+00:00,dance,intentional,search,146,0.5085,0,0,0,0,1,0
10128,7814,4179,696,2025-05-12 15:32:32+00:00,ambient,autoplay,library,301,0.94,0,0,1,0,1,1
10129,8302,7071,34,2025-03-18 23:20:20+00:00,jazz,intentional,radio,271,0.7962,0,0,0,0,1,0
10130,7016,2778,1070,2025-06-04 07:04:50+00:00,electronic,focus,autoplay,273,0.7114,0,0,0,0,0,1
10131,9929,4161,265,2025-04-15 20:13:53+00:00,classical,shared_account,recommendation,306,0.7823,0,0,0,0,0,1
10132,6977,6535,35,2025-05-14 04:56:29+00:00,hip-hop,intentional,playlist,269,0.7232,0,0,0,0,1,0
10133,4719,7437,783,2025-05-23 16:03:36+00:00,classical,focus,playlist,126,0.6999,0,0,0,0,0,1
10134,7758,1680,956,2025-06-13 06:16:02+00:00,dance,shared_account,library,297,0.8261,0,0,0,0,1,1
10135,16115,5122,1154,2025-03-17 15:46:10+00:00,indie,sleep,library,127,0.9117,0,0,0,0,1,1
10136,2360,1858,1295,2025-04-22 04:00:28+00:00,jazz,intentional,search,265,0.5596,0,0,0,0,1,0
10137,19197,2331,190,2025-03-22 22:52:23+00:00,electronic,party,recommendation,328,0.7638,0,1,0,0,0,0
10138,8198,5822,963,2025-01-05 13:46:36+00:00,dance,workout,search,204,0.3998,0,0,0,0,1,0
10139,5817,5996,1741,2025-04-05 01:13:43+00:00,indie,focus,autoplay,185,0.7225,0,0,0,0,0,1
10140,8897,9,34,2025-04-20 05:21:48+00:00,jazz,intentional,playlist,314,0.5943,0,0,0,0,1,0
10141,18622,316,1880,2025-06-23 22:04:16+00:00,jazz,intentional,radio,215,0.5549,0,0,0,1,1,0
10142,16183,2881,1475,2025-04-01 16:38:35+00:00,classical,shared_account,recommendation,313,0.9091,0,0,0,0,0,1
10143,16359,7628,1560,2025-05-01 04:39:32+00:00,dance,intentional,recommendation,185,0.7902,0,0,0,0,1,0
10144,4408,2338,41,2025-02-02 18:49:22+00:00,classical,intentional,library,158,0.6341,0,0,1,0,1,0
10145,17721,7585,476,2025-03-25 06:59:22+00:00,hip-hop,sleep,recommendation,236,0.945,0,0,0,0,0,1
10146,14123,2084,1909,2025-06-27 06:41:21+00:00,electronic,autoplay,library,198,0.8321,0,0,0,0,1,1
10147,1194,7205,1217,2025-06-25 03:47:01+00:00,indie,intentional,autoplay,269,0.8592,0,0,0,0,1,0
10148,8542,3761,1451,2025-04-12 21:42:34+00:00,alt-pop,intentional,search,182,0.6476,0,0,0,1,1,0
10149,16681,6891,1706,2025-06-25 23:58:31+00:00,classical,focus,radio,279,0.6569,0,0,0,0,0,1
10150,10650,1465,492,2025-01-01 21:44:48+00:00,hip-hop,workout,autoplay,194,0.7412,0,0,0,0,0,0
10151,11719,3775,1403,2025-01-28 03:00:46+00:00,classical,focus,autoplay,194,0.8594,0,0,0,0,0,1
10152,7495,7028,1696,2025-02-22 08:11:05+00:00,classical,autoplay,recommendation,269,0.9605,0,0,0,0,0,1
10153,766,1651,252,2025-06-03 20:52:44+00:00,ambient,intentional,library,174,0.8797,0,1,0,0,1,0
10154,17711,4041,1763,2025-06-29 04:09:43+00:00,dance,intentional,recommendation,179,0.6548,0,0,0,0,1,0
10155,15074,1490,746,2025-06-15 16:39:10+00:00,indie,focus,playlist,234,0.8822,0,0,0,0,0,1
10156,5433,3542,1214,2025-01-07 06:20:30+00:00,classical,intentional,library,189,0.5561,1,1,0,1,1,0
10157,4835,1647,1389,2025-06-05 14:57:24+00:00,ambient,focus,search,200,0.9751,0,0,0,0,1,1
10158,10363,2014,291,2025-05-31 06:40:08+00:00,hip-hop,shared_account,library,191,0.7073,0,0,0,0,1,1
10159,15942,6879,375,2025-06-06 01:58:25+00:00,indie,intentional,search,250,0.6651,0,0,0,0,1,0
10160,1737,6519,1468,2025-04-03 00:00:01+00:00,dance,party,autoplay,190,0.8593,0,1,0,0,0,0
10161,12520,2196,479,2025-06-17 02:10:19+00:00,jazz,intentional,library,248,0.4322,0,0,0,0,1,0
10162,16939,5360,568,2025-06-07 08:16:11+00:00,dance,sleep,radio,169,0.9749,0,0,0,1,0,1
10163,9847,2565,672,2025-02-06 01:03:18+00:00,electronic,focus,search,307,0.6595,0,0,0,0,1,1
10164,1058,3978,1532,2025-04-10 18:10:21+00:00,classical,sleep,autoplay,319,0.682,0,0,1,0,0,1
10165,468,70,1222,2025-03-09 14:32:04+00:00,classical,intentional,library,120,0.8257,0,0,0,0,1,0
10166,3243,5747,1041,2025-01-09 20:07:56+00:00,electronic,autoplay,playlist,141,0.6091,0,1,0,0,0,1
10167,17794,1372,1725,2025-05-12 17:37:29+00:00,electronic,autoplay,autoplay,141,0.9749,0,0,0,0,0,1
10168,9159,6951,1597,2025-05-01 03:42:04+00:00,classical,shared_account,recommendation,158,0.6379,1,1,0,0,0,1
10169,2952,7028,1047,2025-02-06 09:55:45+00:00,ambient,autoplay,recommendation,285,0.7212,0,1,0,0,0,1
10170,18098,1874,1540,2025-01-31 08:00:32+00:00,indie,intentional,playlist,171,0.9663,0,0,0,1,1,0
10171,16594,5768,1874,2025-02-19 19:47:27+00:00,classical,focus,recommendation,242,0.9863,0,1,0,0,0,1
10172,2940,1683,683,2025-06-10 16:45:15+00:00,jazz,intentional,radio,172,0.9457,0,0,0,0,1,0
10173,13764,6247,1300,2025-02-09 02:15:10+00:00,hip-hop,autoplay,recommendation,133,0.9185,0,1,0,0,0,1
10174,6614,3530,1162,2025-06-01 09:24:36+00:00,classical,intentional,search,137,0.6813,0,1,0,0,1,0
10175,1392,4355,867,2025-04-04 01:57:48+00:00,jazz,intentional,search,317,0.8803,0,0,0,0,1,0
10176,1241,2165,711,2025-03-28 21:58:13+00:00,ambient,workout,search,237,0.6613,0,0,0,1,1,0
10177,10845,1183,1491,2025-05-07 16:50:48+00:00,classical,intentional,autoplay,256,0.4521,1,0,0,0,1,0
10178,16871,3093,1550,2025-03-27 20:48:35+00:00,classical,party,library,159,0.8893,1,0,0,0,1,0
10179,19236,67,469,2025-06-25 08:28:29+00:00,jazz,intentional,library,222,0.687,0,0,0,0,1,0
10180,14109,2470,858,2025-03-21 06:08:29+00:00,hip-hop,workout,radio,258,0.7209,0,1,0,0,0,0
10181,18457,3801,816,2025-01-23 16:53:50+00:00,ambient,shared_account,recommendation,283,0.9657,0,0,0,0,0,1
10182,4715,7357,743,2025-04-19 05:05:34+00:00,alt-pop,sleep,radio,257,0.8273,0,0,0,0,0,1
10183,2926,3809,611,2025-01-01 06:19:25+00:00,hip-hop,intentional,autoplay,245,0.6176,0,0,0,0,1,0
10184,2213,6300,1974,2025-03-09 10:00:44+00:00,electronic,intentional,library,251,0.556,0,0,0,0,1,0
10185,3464,1596,269,2025-03-09 05:32:50+00:00,electronic,intentional,recommendation,198,0.8687,1,0,0,0,1,0
10186,15077,589,999,2025-03-01 11:23:06+00:00,indie,intentional,search,266,0.8245,0,0,0,0,1,0
10187,3073,5140,812,2025-01-03 20:44:49+00:00,classical,sleep,library,182,0.8297,0,0,0,0,1,1
10188,8649,1269,1965,2025-05-11 13:50:45+00:00,electronic,intentional,playlist,271,0.5615,0,0,0,0,1,0
10189,15124,3656,118,2025-02-07 11:22:51+00:00,hip-hop,intentional,library,215,0.6076,1,0,0,0,1,0
10190,18539,5171,136,2025-02-02 18:47:49+00:00,indie,intentional,autoplay,241,0.8416,0,0,0,1,1,0
10191,3216,4057,1349,2025-02-20 06:41:58+00:00,alt-pop,autoplay,autoplay,219,0.8431,0,0,0,0,0,1
10192,3733,3476,1321,2025-01-21 14:26:33+00:00,classical,intentional,library,239,0.5699,0,0,1,1,1,0
10193,1292,3665,1224,2025-03-10 06:05:12+00:00,hip-hop,intentional,search,269,0.7172,0,1,0,0,1,0
10194,2245,724,1769,2025-03-05 14:16:29+00:00,ambient,focus,search,179,0.9352,0,0,0,0,1,1
10195,7807,5453,127,2025-01-20 12:18:27+00:00,classical,intentional,search,219,0.7139,0,1,0,0,1,0
10196,6291,2951,320,2025-06-18 11:32:31+00:00,alt-pop,autoplay,recommendation,204,0.9634,0,1,0,0,0,1
10197,19338,503,1399,2025-02-05 05:42:17+00:00,electronic,intentional,radio,123,0.7092,0,0,0,0,1,0
10198,8887,5637,1851,2025-02-17 22:09:13+00:00,ambient,workout,library,298,0.814,0,0,1,0,1,0
10199,6166,2512,1098,2025-05-22 17:47:14+00:00,classical,sleep,search,263,0.5408,1,0,0,1,1,1
10200,9386,2435,1002,2025-04-17 19:31:45+00:00,dance,shared_account,autoplay,129,0.7582,0,0,0,0,0,1
10201,14485,5895,1159,2025-06-14 03:44:39+00:00,jazz,workout,autoplay,134,0.6104,0,1,0,0,0,0
10202,6752,6475,333,2025-03-16 07:21:08+00:00,ambient,party,recommendation,314,0.5446,0,0,0,0,0,0
10203,2880,1446,385,2025-04-21 02:16:24+00:00,alt-pop,focus,library,297,0.9285,0,0,0,0,1,1
10204,8415,6962,1960,2025-04-05 04:37:35+00:00,jazz,focus,radio,273,0.9216,0,0,0,0,0,1
10205,12423,544,286,2025-01-23 01:34:40+00:00,hip-hop,workout,search,268,0.6766,0,0,0,0,1,0
10206,6327,6228,558,2025-04-15 00:12:14+00:00,electronic,sleep,autoplay,296,0.7916,0,0,0,0,0,1
10207,11624,1421,1253,2025-03-25 07:13:26+00:00,dance,sleep,playlist,245,0.7559,0,1,0,0,0,1
10208,6489,6291,840,2025-06-14 04:04:56+00:00,ambient,intentional,autoplay,121,0.7792,0,0,0,0,1,0
10209,18084,5332,588,2025-04-19 01:39:33+00:00,ambient,intentional,search,215,0.7644,0,0,0,0,1,0
10210,17754,1818,637,2025-02-18 07:17:18+00:00,indie,focus,autoplay,189,0.6632,0,1,0,0,0,1
10211,14332,1393,1210,2025-06-28 17:56:27+00:00,electronic,intentional,library,156,0.6205,1,0,0,0,1,0
10212,16752,2287,1470,2025-04-18 02:54:53+00:00,ambient,focus,recommendation,300,0.5887,0,1,0,0,0,1
10213,2416,700,1451,2025-06-08 01:47:35+00:00,classical,intentional,library,257,0.746,0,1,0,0,1,0
10214,13065,7020,1693,2025-03-19 03:55:14+00:00,electronic,sleep,autoplay,309,0.8846,0,1,0,0,0,1
10215,8096,4444,1925,2025-06-23 02:48:49+00:00,hip-hop,workout,library,142,0.6468,1,0,0,0,1,0
